Query_Index,Query_Instance,Query_Category,Query_Distance,Query_Rotation,Query_Lighting,Matched_Category,Matched_Index,NN_Distance,Correct
76,Frilly26,Frilly,0,22,0,Scaly,183,0.006782402350230674,False
76,Frilly26,Frilly,0,22,0,Scaly,185,0.023253494786119655,False
76,Frilly26,Frilly,0,22,0,Scaly,186,0.023683412564505794,False
76,Frilly26,Frilly,0,22,0,Dotted,44,0.024807780362458055,False
76,Frilly26,Frilly,0,22,0,Dotted,47,0.026365201824684974,False
77,Frilly26,Frilly,0,42,0,Scaly,183,0.007013740991278092,False
77,Frilly26,Frilly,0,42,0,Scaly,185,0.023664682287993836,False
77,Frilly26,Frilly,0,42,0,Scaly,186,0.024049449178160973,False
77,Frilly26,Frilly,0,42,0,Dotted,44,0.024719413684885207,False
77,Frilly26,Frilly,0,42,0,Dotted,47,0.02625548770499299,False
78,Frilly26,Frilly,0,88,0,Scaly,183,0.006840849399459202,False
78,Frilly26,Frilly,0,88,0,Scaly,185,0.02361294419297628,False
78,Frilly26,Frilly,0,88,0,Dotted,44,0.023972698822198706,False
78,Frilly26,Frilly,0,88,0,Scaly,186,0.024067240045987873,False
78,Frilly26,Frilly,0,88,0,Dotted,47,0.02554358211342109,False
79,Frilly38,Frilly,0,0,0,Scaly,183,0.007088945492421891,False
79,Frilly38,Frilly,0,0,0,Dotted,44,0.022920204672874582,False
79,Frilly38,Frilly,0,0,0,Dotted,47,0.024556100387220472,False
79,Frilly38,Frilly,0,0,0,Scaly,185,0.024678260457146144,False
79,Frilly38,Frilly,0,0,0,Scaly,186,0.025259966619395367,False
80,Frilly38,Frilly,0,182,0,Scaly,183,0.007109523517934692,False
80,Frilly38,Frilly,0,182,0,Dotted,44,0.02292214299120238,False
80,Frilly38,Frilly,0,182,0,Dotted,47,0.02462165970114738,False
80,Frilly38,Frilly,0,182,0,Scaly,185,0.025199696086226027,False
80,Frilly38,Frilly,0,182,0,Scaly,186,0.025814138238632805,False
81,Frilly38,Frilly,0,22,0,Scaly,183,0.007336237763017372,False
81,Frilly38,Frilly,0,22,0,Dotted,44,0.021925332776454157,False
81,Frilly38,Frilly,0,22,0,Dotted,47,0.02352281852962932,False
81,Frilly38,Frilly,0,22,0,Scaly,185,0.02388144535770497,False
81,Frilly38,Frilly,0,22,0,Scaly,186,0.024540511584399672,False
82,Frilly38,Frilly,0,42,0,Scaly,183,0.007023066520701807,False
82,Frilly38,Frilly,0,42,0,Dotted,44,0.0224118473856248,False
82,Frilly38,Frilly,0,42,0,Dotted,47,0.024017374321813344,False
82,Frilly38,Frilly,0,42,0,Scaly,185,0.024025424233191674,False
82,Frilly38,Frilly,0,42,0,Scaly,186,0.024609501969440905,False
83,Frilly38,Frilly,0,92,0,Scaly,183,0.00736711764743346,False
83,Frilly38,Frilly,0,92,0,Dotted,44,0.024497421431861715,False
83,Frilly38,Frilly,0,92,0,Dotted,47,0.026253168817268295,False
83,Frilly38,Frilly,0,92,0,Scaly,185,0.026366586021738806,False
83,Frilly38,Frilly,0,92,0,Scaly,186,0.026963192058437876,False
84,Grid10,Grid,0,0,0,Scaly,183,0.006878553346664685,False
84,Grid10,Grid,0,0,0,Scaly,185,0.02282928036391468,False
84,Grid10,Grid,0,0,0,Scaly,186,0.023198720012795306,False
84,Grid10,Grid,0,0,0,Dotted,44,0.02458648471924654,False
84,Grid10,Grid,0,0,0,Scaly,184,0.0260661187290372,False
85,Grid10,Grid,0,182,0,Scaly,183,0.007289186959247838,False
85,Grid10,Grid,0,182,0,Scaly,185,0.02404446980936514,False
85,Grid10,Grid,0,182,0,Scaly,186,0.02437636404182035,False
85,Grid10,Grid,0,182,0,Dotted,44,0.02611748261968514,False
85,Grid10,Grid,0,182,0,Scaly,184,0.027466606492480956,False
86,Grid10,Grid,0,22,0,Scaly,183,0.0069042625799173064,False
86,Grid10,Grid,0,22,0,Scaly,185,0.023252003211685548,False
86,Grid10,Grid,0,22,0,Scaly,186,0.02360228909261611,False
86,Grid10,Grid,0,22,0,Dotted,44,0.025139342778423744,False
86,Grid10,Grid,0,22,0,Scaly,184,0.02661576729517428,False
87,Grid10,Grid,0,42,0,Scaly,183,0.007061275765613104,False
87,Grid10,Grid,0,42,0,Scaly,185,0.022492146278704068,False
87,Grid10,Grid,0,42,0,Scaly,186,0.022857651862376573,False
87,Grid10,Grid,0,42,0,Dotted,44,0.024889868222246984,False
87,Grid10,Grid,0,42,0,Scaly,184,0.025742973331462343,False
88,Grid10,Grid,0,92,0,Scaly,183,0.007071192780975764,False
88,Grid10,Grid,0,92,0,Scaly,185,0.02315619982787637,False
88,Grid10,Grid,0,92,0,Scaly,186,0.023483909636517697,False
88,Grid10,Grid,0,92,0,Dotted,44,0.024707228016206166,False
88,Grid10,Grid,0,92,0,Dotted,47,0.026188530702690005,False
89,Grid11,Grid,0,0,0,Scaly,183,0.007194522771759514,False
89,Grid11,Grid,0,0,0,Scaly,185,0.023722834359367544,False
89,Grid11,Grid,0,0,0,Scaly,186,0.02416713239419482,False
89,Grid11,Grid,0,0,0,Dotted,44,0.024935683832323374,False
89,Grid11,Grid,0,0,0,Dotted,47,0.02649106558867139,False
90,Grid11,Grid,0,182,0,Scaly,183,0.007026908018682871,False
90,Grid11,Grid,0,182,0,Scaly,185,0.023493497932198102,False
90,Grid11,Grid,0,182,0,Scaly,186,0.023902717324814884,False
90,Grid11,Grid,0,182,0,Dotted,44,0.024448425213713636,False
90,Grid11,Grid,0,182,0,Dotted,47,0.02598250311438959,False
91,Grid11,Grid,0,22,0,Scaly,183,0.007033358746385506,False
91,Grid11,Grid,0,22,0,Scaly,185,0.023096442895335818,False
91,Grid11,Grid,0,22,0,Scaly,186,0.02347716357947874,False
91,Grid11,Grid,0,22,0,Dotted,44,0.02480868911301355,False
91,Grid11,Grid,0,22,0,Dotted,47,0.02630657801293819,False
92,Grid11,Grid,0,42,0,Scaly,183,0.006807198335119662,False
92,Grid11,Grid,0,42,0,Scaly,185,0.02307004791163448,False
92,Grid11,Grid,0,42,0,Scaly,186,0.02348122197481814,False
92,Grid11,Grid,0,42,0,Dotted,44,0.024707706748562437,False
92,Grid11,Grid,0,42,0,Dotted,47,0.02624760054810919,False
93,Grid11,Grid,0,92,0,Scaly,183,0.0065681879246938845,False
93,Grid11,Grid,0,92,0,Scaly,185,0.02281991050873681,False
93,Grid11,Grid,0,92,0,Scaly,186,0.023227229655267523,False
93,Grid11,Grid,0,92,0,Dotted,44,0.02366354274992721,False
93,Grid11,Grid,0,92,0,Dotted,47,0.025189273880930105,False
94,Grid17,Grid,0,0,0,Scaly,183,0.006839110363271235,False
94,Grid17,Grid,0,0,0,Scaly,185,0.02261338394866527,False
94,Grid17,Grid,0,0,0,Scaly,186,0.022875987598723797,False
94,Grid17,Grid,0,0,0,Dotted,44,0.025104044190018382,False
94,Grid17,Grid,0,0,0,Scaly,184,0.025957516102590717,False
95,Grid17,Grid,0,182,0,Scaly,183,0.006685405705216126,False
95,Grid17,Grid,0,182,0,Scaly,185,0.023309207212116406,False
95,Grid17,Grid,0,182,0,Scaly,186,0.02366027457286662,False
95,Grid17,Grid,0,182,0,Dotted,44,0.024893791468822656,False
95,Grid17,Grid,0,182,0,Dotted,47,0.02642452509308047,False
96,Grid17,Grid,0,22,0,Scaly,183,0.006793048192410313,False
96,Grid17,Grid,0,22,0,Scaly,185,0.022757126730526347,False
96,Grid17,Grid,0,22,0,Scaly,186,0.02314385073607831,False
96,Grid17,Grid,0,22,0,Dotted,44,0.024986340162793143,False
96,Grid17,Grid,0,22,0,Scaly,184,0.026052950226738474,False
97,Grid17,Grid,0,42,0,Scaly,183,0.007163482051856773,False
97,Grid17,Grid,0,42,0,Scaly,185,0.02260019449291852,False
97,Grid17,Grid,0,42,0,Scaly,186,0.022962023781703964,False
97,Grid17,Grid,0,42,0,Dotted,44,0.024227372257812362,False
97,Grid17,Grid,0,42,0,Dotted,47,0.02566929110143671,False
98,Grid17,Grid,0,92,0,Scaly,183,0.00738946070861453,False
98,Grid17,Grid,0,92,0,Scaly,185,0.02342452519349286,False
98,Grid17,Grid,0,92,0,Scaly,186,0.02376197149684812,False
98,Grid17,Grid,0,92,0,Dotted,44,0.02547117941338549,False
98,Grid17,Grid,0,92,0,Scaly,184,0.02682025871850433,False
99,Honeycombed36,Honeycombed,0,0,0,Scaly,183,0.007266913110139671,False
99,Honeycombed36,Honeycombed,0,0,0,Dotted,44,0.02306004246153165,False
99,Honeycombed36,Honeycombed,0,0,0,Scaly,185,0.024084538306736385,False
99,Honeycombed36,Honeycombed,0,0,0,Scaly,186,0.024650176259649638,False
99,Honeycombed36,Honeycombed,0,0,0,Dotted,47,0.024652568932656296,False
100,Honeycombed36,Honeycombed,0,182,0,Scaly,183,0.0072008302723417595,False
100,Honeycombed36,Honeycombed,0,182,0,Dotted,44,0.023657403848607594,False
100,Honeycombed36,Honeycombed,0,182,0,Scaly,185,0.02487777268640355,False
100,Honeycombed36,Honeycombed,0,182,0,Dotted,47,0.0253042813401891,False
100,Honeycombed36,Honeycombed,0,182,0,Scaly,186,0.025447353758373932,False
101,Honeycombed36,Honeycombed,0,22,0,Scaly,183,0.006865438060752385,False
101,Honeycombed36,Honeycombed,0,22,0,Dotted,44,0.02356993524958185,False
101,Honeycombed36,Honeycombed,0,22,0,Scaly,185,0.024779446699329605,False
101,Honeycombed36,Honeycombed,0,22,0,Dotted,47,0.025240839952560608,False
101,Honeycombed36,Honeycombed,0,22,0,Scaly,186,0.025337459122896724,False
102,Honeycombed36,Honeycombed,0,42,0,Scaly,183,0.0068098649425124,False
102,Honeycombed36,Honeycombed,0,42,0,Dotted,44,0.02302096305424039,False
102,Honeycombed36,Honeycombed,0,42,0,Scaly,185,0.024309347787191106,False
102,Honeycombed36,Honeycombed,0,42,0,Dotted,47,0.024679082856888707,False
102,Honeycombed36,Honeycombed,0,42,0,Scaly,186,0.024888884034320838,False
103,Honeycombed36,Honeycombed,0,92,0,Scaly,183,0.0069520667146601295,False
103,Honeycombed36,Honeycombed,0,92,0,Dotted,44,0.023769740029909205,False
103,Honeycombed36,Honeycombed,0,92,0,Scaly,185,0.02411275201178859,False
103,Honeycombed36,Honeycombed,0,92,0,Scaly,186,0.024613746325577744,False
103,Honeycombed36,Honeycombed,0,92,0,Dotted,47,0.025373373592042444,False
104,Honeycombed37,Honeycombed,0,0,0,Scaly,183,0.007429588152610841,False
104,Honeycombed37,Honeycombed,0,0,0,Dotted,44,0.02461064471666005,False
104,Honeycombed37,Honeycombed,0,0,0,Scaly,185,0.02505513456822929,False
104,Honeycombed37,Honeycombed,0,0,0,Scaly,186,0.02562619673685137,False
104,Honeycombed37,Honeycombed,0,0,0,Dotted,47,0.026271963054327892,False
105,Honeycombed37,Honeycombed,0,182,0,Scaly,183,0.006837348418921167,False
105,Honeycombed37,Honeycombed,0,182,0,Dotted,44,0.022579316494168042,False
105,Honeycombed37,Honeycombed,0,182,0,Scaly,185,0.02417675988448959,False
105,Honeycombed37,Honeycombed,0,182,0,Dotted,47,0.024218109256069795,False
105,Honeycombed37,Honeycombed,0,182,0,Scaly,186,0.024764726695735092,False
106,Honeycombed37,Honeycombed,0,22,0,Scaly,183,0.0072753177182377305,False
106,Honeycombed37,Honeycombed,0,22,0,Dotted,44,0.02429733348466567,False
106,Honeycombed37,Honeycombed,0,22,0,Scaly,185,0.02504614296488912,False
106,Honeycombed37,Honeycombed,0,22,0,Scaly,186,0.025634631718190807,False
106,Honeycombed37,Honeycombed,0,22,0,Dotted,47,0.025980551233429915,False
107,Honeycombed37,Honeycombed,0,42,0,Scaly,183,0.00676377476540393,False
107,Honeycombed37,Honeycombed,0,42,0,Dotted,44,0.022814176432400166,False
107,Honeycombed37,Honeycombed,0,42,0,Scaly,185,0.0234097394753163,False
107,Honeycombed37,Honeycombed,0,42,0,Scaly,186,0.02391701418472734,False
107,Honeycombed37,Honeycombed,0,42,0,Dotted,47,0.024385349850427274,False
108,Honeycombed37,Honeycombed,0,92,0,Scaly,183,0.0070982294083052145,False
108,Honeycombed37,Honeycombed,0,92,0,Dotted,44,0.023446363667268422,False
108,Honeycombed37,Honeycombed,0,92,0,Scaly,185,0.02411579513295396,False
108,Honeycombed37,Honeycombed,0,92,0,Scaly,186,0.024716931034277183,False
108,Honeycombed37,Honeycombed,0,92,0,Dotted,47,0.025072356587678143,False
109,Honeycombed39,Honeycombed,0,0,0,Scaly,183,0.007103282445353364,False
109,Honeycombed39,Honeycombed,0,0,0,Dotted,44,0.023535044837202854,False
109,Honeycombed39,Honeycombed,0,0,0,Scaly,185,0.025060141921819493,False
109,Honeycombed39,Honeycombed,0,0,0,Dotted,47,0.025205668189325427,False
109,Honeycombed39,Honeycombed,0,0,0,Scaly,186,0.025656852045390366,False
110,Honeycombed39,Honeycombed,0,182,0,Scaly,183,0.006992828254717766,False
110,Honeycombed39,Honeycombed,0,182,0,Dotted,44,0.023235435130546038,False
110,Honeycombed39,Honeycombed,0,182,0,Dotted,47,0.024937320933458275,False
110,Honeycombed39,Honeycombed,0,182,0,Scaly,185,0.024997652379382312,False
110,Honeycombed39,Honeycombed,0,182,0,Scaly,186,0.025611437201179522,False
111,Honeycombed39,Honeycombed,0,22,0,Scaly,183,0.0077527549432917725,False
111,Honeycombed39,Honeycombed,0,22,0,Dotted,44,0.02363525402495659,False
111,Honeycombed39,Honeycombed,0,22,0,Scaly,185,0.02517438364079477,False
111,Honeycombed39,Honeycombed,0,22,0,Dotted,47,0.02528174892224266,False
111,Honeycombed39,Honeycombed,0,22,0,Scaly,186,0.025776744659702054,False
112,Honeycombed39,Honeycombed,0,42,0,Scaly,183,0.0072152898165261225,False
112,Honeycombed39,Honeycombed,0,42,0,Dotted,44,0.02312042275279795,False
112,Honeycombed39,Honeycombed,0,42,0,Scaly,185,0.024546320325922567,False
112,Honeycombed39,Honeycombed,0,42,0,Dotted,47,0.02476355934542925,False
112,Honeycombed39,Honeycombed,0,42,0,Scaly,186,0.025136951080303296,False
113,Honeycombed39,Honeycombed,0,92,0,Scaly,183,0.006863529671208733,False
113,Honeycombed39,Honeycombed,0,92,0,Dotted,44,0.02302054071959269,False
113,Honeycombed39,Honeycombed,0,92,0,Scaly,185,0.02430143567069914,False
113,Honeycombed39,Honeycombed,0,92,0,Dotted,47,0.024671214306781694,False
113,Honeycombed39,Honeycombed,0,92,0,Scaly,186,0.024889895411431003,False
114,Knitted20,Knitted,0,0,0,Scaly,183,0.007448630501582485,False
114,Knitted20,Knitted,0,0,0,Dotted,44,0.022357082769631047,False
114,Knitted20,Knitted,0,0,0,Dotted,47,0.024014061032873252,False
114,Knitted20,Knitted,0,0,0,Scaly,185,0.024644305700365753,False
114,Knitted20,Knitted,0,0,0,Scaly,186,0.02532010061756848,False
115,Knitted20,Knitted,0,182,0,Scaly,183,0.007573912767785457,False
115,Knitted20,Knitted,0,182,0,Dotted,44,0.023119381721285033,False
115,Knitted20,Knitted,0,182,0,Dotted,47,0.02481723242472586,False
115,Knitted20,Knitted,0,182,0,Scaly,185,0.025607796602841286,False
115,Knitted20,Knitted,0,182,0,Scaly,186,0.026250910365292472,False
116,Knitted20,Knitted,0,22,0,Scaly,183,0.007155933898968065,False
116,Knitted20,Knitted,0,22,0,Dotted,44,0.02248515023464143,False
116,Knitted20,Knitted,0,22,0,Dotted,47,0.024134064488809445,False
116,Knitted20,Knitted,0,22,0,Scaly,185,0.024188402294824152,False
116,Knitted20,Knitted,0,22,0,Scaly,186,0.02485133906163714,False
117,Knitted20,Knitted,0,42,0,Scaly,183,0.007473769696126256,False
117,Knitted20,Knitted,0,42,0,Dotted,44,0.02273919529908756,False
117,Knitted20,Knitted,0,42,0,Dotted,47,0.024427806783445707,False
117,Knitted20,Knitted,0,42,0,Scaly,185,0.025387360173667432,False
117,Knitted20,Knitted,0,42,0,Scaly,186,0.02606762586561386,False
118,Knitted20,Knitted,0,92,0,Scaly,183,0.007594688444244754,False
118,Knitted20,Knitted,0,92,0,Dotted,44,0.022443103977562873,False
118,Knitted20,Knitted,0,92,0,Dotted,47,0.024064982258143235,False
118,Knitted20,Knitted,0,92,0,Scaly,185,0.024264170129567917,False
118,Knitted20,Knitted,0,92,0,Scaly,186,0.024949017278491428,False
119,Knitted26,Knitted,0,0,0,Scaly,183,0.007980208919356408,False
119,Knitted26,Knitted,0,0,0,Dotted,44,0.02361223120517395,False
119,Knitted26,Knitted,0,0,0,Dotted,47,0.025266938279860176,False
119,Knitted26,Knitted,0,0,0,Scaly,185,0.02565504947008965,False
119,Knitted26,Knitted,0,0,0,Scaly,186,0.02630162606867881,False
120,Knitted26,Knitted,0,182,0,Scaly,183,0.007007222805635435,False
120,Knitted26,Knitted,0,182,0,Dotted,44,0.022659614424085577,False
120,Knitted26,Knitted,0,182,0,Scaly,185,0.024050523197770065,False
120,Knitted26,Knitted,0,182,0,Dotted,47,0.024291709207662136,False
120,Knitted26,Knitted,0,182,0,Scaly,186,0.024682958540999615,False
121,Knitted26,Knitted,0,22,0,Scaly,183,0.0070215263276408695,False
121,Knitted26,Knitted,0,22,0,Dotted,44,0.022583175296144026,False
121,Knitted26,Knitted,0,22,0,Dotted,47,0.024271631035684846,False
121,Knitted26,Knitted,0,22,0,Scaly,185,0.024833855364035748,False
121,Knitted26,Knitted,0,22,0,Scaly,186,0.025486340127382393,False
122,Knitted26,Knitted,0,42,0,Scaly,183,0.0072871401531420165,False
122,Knitted26,Knitted,0,42,0,Dotted,44,0.022557529809025433,False
122,Knitted26,Knitted,0,42,0,Dotted,47,0.024185185961133396,False
122,Knitted26,Knitted,0,42,0,Scaly,185,0.02428643599182557,False
122,Knitted26,Knitted,0,42,0,Scaly,186,0.02492142429376249,False
123,Knitted26,Knitted,0,92,0,Scaly,183,0.007249767944929636,False
123,Knitted26,Knitted,0,92,0,Dotted,44,0.023057807257196836,False
123,Knitted26,Knitted,0,92,0,Dotted,47,0.024767886405044178,False
123,Knitted26,Knitted,0,92,0,Scaly,185,0.025416563345635072,False
123,Knitted26,Knitted,0,92,0,Scaly,186,0.026047857837819537,False
124,Knitted27,Knitted,0,0,0,Scaly,183,0.006835754145393123,False
124,Knitted27,Knitted,0,0,0,Dotted,44,0.023344654106111393,False
124,Knitted27,Knitted,0,0,0,Scaly,185,0.023952060900493257,False
124,Knitted27,Knitted,0,0,0,Scaly,186,0.024525949604158027,False
124,Knitted27,Knitted,0,0,0,Dotted,47,0.024973561956867937,False
125,Knitted27,Knitted,0,182,0,Scaly,183,0.006950192406825528,False
125,Knitted27,Knitted,0,182,0,Dotted,44,0.02376748829995169,False
125,Knitted27,Knitted,0,182,0,Scaly,185,0.024607578656556887,False
125,Knitted27,Knitted,0,182,0,Scaly,186,0.02518100100489366,False
125,Knitted27,Knitted,0,182,0,Dotted,47,0.025434681082337818,False
126,Knitted27,Knitted,0,22,0,Scaly,183,0.00667247224454807,False
126,Knitted27,Knitted,0,22,0,Dotted,44,0.022349767401477174,False
126,Knitted27,Knitted,0,22,0,Dotted,47,0.023998736726752054,False
126,Knitted27,Knitted,0,22,0,Scaly,185,0.024049915658894742,False
126,Knitted27,Knitted,0,22,0,Scaly,186,0.024639733687652817,False
127,Knitted27,Knitted,0,42,0,Scaly,183,0.006899883059636212,False
127,Knitted27,Knitted,0,42,0,Dotted,44,0.023593830302808982,False
127,Knitted27,Knitted,0,42,0,Scaly,185,0.024153709882375002,False
127,Knitted27,Knitted,0,42,0,Scaly,186,0.024699870199840428,False
127,Knitted27,Knitted,0,42,0,Dotted,47,0.025216945517866605,False
128,Knitted27,Knitted,0,92,0,Scaly,183,0.006800540574671256,False
128,Knitted27,Knitted,0,92,0,Dotted,44,0.02272253655384494,False
128,Knitted27,Knitted,0,92,0,Scaly,185,0.023498061140581523,False
128,Knitted27,Knitted,0,92,0,Scaly,186,0.024074299651945432,False
128,Knitted27,Knitted,0,92,0,Dotted,47,0.024314304398729156,False
129,Lacelike32,Lacelike,0,0,0,Scaly,183,0.0074189888952463975,False
129,Lacelike32,Lacelike,0,0,0,Scaly,185,0.02458940551694103,False
129,Lacelike32,Lacelike,0,0,0,Dotted,44,0.02469753800534002,False
129,Lacelike32,Lacelike,0,0,0,Scaly,186,0.02508790940552834,False
129,Lacelike32,Lacelike,0,0,0,Dotted,47,0.026296081311772867,False
130,Lacelike32,Lacelike,0,182,0,Scaly,183,0.007193270561550946,False
130,Lacelike32,Lacelike,0,182,0,Scaly,185,0.023994582165412448,False
130,Lacelike32,Lacelike,0,182,0,Dotted,44,0.024343475814398118,False
130,Lacelike32,Lacelike,0,182,0,Scaly,186,0.024447142833122572,False
130,Lacelike32,Lacelike,0,182,0,Dotted,47,0.025904202194282824,False
131,Lacelike32,Lacelike,0,22,0,Scaly,183,0.007094819198546991,False
131,Lacelike32,Lacelike,0,22,0,Dotted,44,0.024210893500210703,False
131,Lacelike32,Lacelike,0,22,0,Scaly,185,0.024299078229638265,False
131,Lacelike32,Lacelike,0,22,0,Scaly,186,0.02480470309404498,False
131,Lacelike32,Lacelike,0,22,0,Dotted,47,0.025818043891844052,False
132,Lacelike32,Lacelike,0,42,0,Scaly,183,0.007065607522568197,False
132,Lacelike32,Lacelike,0,42,0,Dotted,44,0.024018925801963017,False
132,Lacelike32,Lacelike,0,42,0,Scaly,185,0.0246640787512018,False
132,Lacelike32,Lacelike,0,42,0,Scaly,186,0.02516045896707737,False
132,Lacelike32,Lacelike,0,42,0,Dotted,47,0.02564728733240859,False
133,Lacelike32,Lacelike,0,92,0,Scaly,183,0.007102665044673714,False
133,Lacelike32,Lacelike,0,92,0,Scaly,185,0.023831000630541808,False
133,Lacelike32,Lacelike,0,92,0,Scaly,186,0.02431715960543825,False
133,Lacelike32,Lacelike,0,92,0,Dotted,44,0.02437825426173327,False
133,Lacelike32,Lacelike,0,92,0,Dotted,47,0.025948271648076136,False
134,Lacelike33,Lacelike,0,0,0,Scaly,183,0.007541034266530884,False
134,Lacelike33,Lacelike,0,0,0,Dotted,44,0.024954870022612555,False
134,Lacelike33,Lacelike,0,0,0,Scaly,185,0.02512486801897897,False
134,Lacelike33,Lacelike,0,0,0,Scaly,186,0.02557478579051342,False
134,Lacelike33,Lacelike,0,0,0,Dotted,47,0.026556743527638448,False
135,Lacelike33,Lacelike,0,182,0,Scaly,183,0.007112696794739672,False
135,Lacelike33,Lacelike,0,182,0,Scaly,185,0.024688707666884576,False
135,Lacelike33,Lacelike,0,182,0,Dotted,44,0.02492158163283784,False
135,Lacelike33,Lacelike,0,182,0,Scaly,186,0.025160011026779668,False
135,Lacelike33,Lacelike,0,182,0,Dotted,47,0.02655882030756847,False
136,Lacelike33,Lacelike,0,22,0,Scaly,183,0.006533469242148213,False
136,Lacelike33,Lacelike,0,22,0,Dotted,44,0.022823317507169663,False
136,Lacelike33,Lacelike,0,22,0,Scaly,185,0.023009064046017838,False
136,Lacelike33,Lacelike,0,22,0,Scaly,186,0.02352335374061773,False
136,Lacelike33,Lacelike,0,22,0,Dotted,47,0.024385198701199175,False
137,Lacelike33,Lacelike,0,42,0,Scaly,183,0.006888967999658366,False
137,Lacelike33,Lacelike,0,42,0,Scaly,185,0.02383676262416646,False
137,Lacelike33,Lacelike,0,42,0,Dotted,44,0.024030240605202067,False
137,Lacelike33,Lacelike,0,42,0,Scaly,186,0.024343205446418735,False
137,Lacelike33,Lacelike,0,42,0,Dotted,47,0.025636059237814045,False
138,Lacelike33,Lacelike,0,92,0,Scaly,183,0.006951890223944281,False
138,Lacelike33,Lacelike,0,92,0,Dotted,44,0.023264886075457625,False
138,Lacelike33,Lacelike,0,92,0,Scaly,185,0.02390360895252843,False
138,Lacelike33,Lacelike,0,92,0,Scaly,186,0.02441878371575481,False
138,Lacelike33,Lacelike,0,92,0,Dotted,47,0.02485798266930989,False
139,Lacelike36,Lacelike,0,0,0,Scaly,183,0.0066144122953696975,False
139,Lacelike36,Lacelike,0,0,0,Dotted,44,0.024032303344328893,False
139,Lacelike36,Lacelike,0,0,0,Scaly,185,0.024559303863184098,False
139,Lacelike36,Lacelike,0,0,0,Scaly,186,0.025084594573723258,False
139,Lacelike36,Lacelike,0,0,0,Dotted,47,0.025697352703319097,False
140,Lacelike36,Lacelike,0,182,0,Scaly,183,0.0069322261701745625,False
140,Lacelike36,Lacelike,0,182,0,Dotted,44,0.02393697569788599,False
140,Lacelike36,Lacelike,0,182,0,Scaly,185,0.024423956796425863,False
140,Lacelike36,Lacelike,0,182,0,Scaly,186,0.024952951986052265,False
140,Lacelike36,Lacelike,0,182,0,Dotted,47,0.02558072269874632,False
141,Lacelike36,Lacelike,0,22,0,Scaly,183,0.00704736945587027,False
141,Lacelike36,Lacelike,0,22,0,Scaly,185,0.02443504965188364,False
141,Lacelike36,Lacelike,0,22,0,Dotted,44,0.024541809614837793,False
141,Lacelike36,Lacelike,0,22,0,Scaly,186,0.024940218939630023,False
141,Lacelike36,Lacelike,0,22,0,Dotted,47,0.026169639158896203,False
142,Lacelike36,Lacelike,0,42,0,Scaly,183,0.007027648561863845,False
142,Lacelike36,Lacelike,0,42,0,Dotted,44,0.024283981636855745,False
142,Lacelike36,Lacelike,0,42,0,Scaly,185,0.024470898971479877,False
142,Lacelike36,Lacelike,0,42,0,Scaly,186,0.02496110540835936,False
142,Lacelike36,Lacelike,0,42,0,Dotted,47,0.025907706178429482,False
143,Lacelike36,Lacelike,0,92,0,Scaly,183,0.007127179845011026,False
143,Lacelike36,Lacelike,0,92,0,Scaly,185,0.02382342130345678,False
143,Lacelike36,Lacelike,0,92,0,Dotted,44,0.02423365995931833,False
143,Lacelike36,Lacelike,0,92,0,Scaly,186,0.02429730270966535,False
143,Lacelike36,Lacelike,0,92,0,Dotted,47,0.025798869160929713,False
144,Matted11,Matted,0,0,0,Scaly,183,0.007340251989179901,False
144,Matted11,Matted,0,0,0,Dotted,44,0.024204288660535526,False
144,Matted11,Matted,0,0,0,Scaly,185,0.025181121804257724,False
144,Matted11,Matted,0,0,0,Scaly,186,0.02572518955721643,False
144,Matted11,Matted,0,0,0,Dotted,47,0.025858713274119424,False
145,Matted11,Matted,0,182,0,Scaly,183,0.0069281068374805466,False
145,Matted11,Matted,0,182,0,Dotted,44,0.02339438694237027,False
145,Matted11,Matted,0,182,0,Scaly,185,0.023972083330268363,False
145,Matted11,Matted,0,182,0,Scaly,186,0.024552221189438894,False
145,Matted11,Matted,0,182,0,Dotted,47,0.025004945150639012,False
146,Matted11,Matted,0,22,0,Scaly,183,0.007089840377016798,False
146,Matted11,Matted,0,22,0,Dotted,44,0.02307040638276934,False
146,Matted11,Matted,0,22,0,Scaly,185,0.024159963739656933,False
146,Matted11,Matted,0,22,0,Dotted,47,0.02467149882106088,False
146,Matted11,Matted,0,22,0,Scaly,186,0.024725445640646347,False
147,Matted11,Matted,0,42,0,Scaly,183,0.00693979248816151,False
147,Matted11,Matted,0,42,0,Scaly,185,0.024279181764520315,False
147,Matted11,Matted,0,42,0,Dotted,44,0.024331960851163563,False
147,Matted11,Matted,0,42,0,Scaly,186,0.02476107593110358,False
147,Matted11,Matted,0,42,0,Dotted,47,0.025958582917863772,False
148,Matted11,Matted,0,92,0,Scaly,183,0.0075187105680262645,False
148,Matted11,Matted,0,92,0,Dotted,44,0.02479720589519612,False
148,Matted11,Matted,0,92,0,Scaly,185,0.025909847507306582,False
148,Matted11,Matted,0,92,0,Scaly,186,0.026470688638298233,False
148,Matted11,Matted,0,92,0,Dotted,47,0.026503292584683175,False
149,Matted12,Matted,0,0,0,Scaly,183,0.006925799089206266,False
149,Matted12,Matted,0,0,0,Dotted,44,0.022818681986251994,False
149,Matted12,Matted,0,0,0,Scaly,185,0.024292286634018508,False
149,Matted12,Matted,0,0,0,Dotted,47,0.02445954731513766,False
